Row number,Year,Stlkey,Station,Setno,IPHC Species Code,Scientific Name,Species Name,SampleType,HooksFished,HooksRetrieved,HooksObserved,Number Observed
532,2020,20200284,2070,42,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
533,2020,20200285,2069,43,51,,Octopus,20Hook,800.0,800.0,160.0,1.0
534,2020,20200285,2069,43,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,70.0
535,2020,20200285,2069,43,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,800.0,800.0,160.0,2.0
536,2020,20200285,2069,43,93,,Sea Anemone,20Hook,800.0,800.0,160.0,1.0
537,2020,20200285,2069,43,129,Galeorhinus zyopterus,Soupfin Shark,20Hook,800.0,800.0,160.0,1.0
538,2020,20200285,2069,43,304,,Empty Hook,20Hook,800.0,800.0,160.0,66.0
539,2020,20200285,2069,43,305,,Hook with Bait,20Hook,800.0,800.0,160.0,9.0
540,2020,20200286,2075,44,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,57.0
541,2020,20200286,2075,44,303,,Hook with Skin,20Hook,792.0,792.0,160.0,4.0
542,2020,20200286,2075,44,304,,Empty Hook,20Hook,792.0,792.0,160.0,90.0
543,2020,20200286,2075,44,305,,Hook with Bait,20Hook,792.0,792.0,160.0,7.0
544,2020,20200287,2077,45,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
545,2020,20200287,2077,45,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,7.0
546,2020,20200287,2077,45,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,4.0
547,2020,20200287,2077,45,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,1.0
548,2020,20200287,2077,45,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
549,2020,20200287,2077,45,303,,Hook with Skin,20Hook,792.0,792.0,160.0,15.0
550,2020,20200287,2077,45,304,,Empty Hook,20Hook,792.0,792.0,160.0,53.0
551,2020,20200287,2077,45,305,,Hook with Bait,20Hook,792.0,792.0,160.0,74.0
552,2020,20200288,2076,46,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,43.0
553,2020,20200288,2076,46,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
554,2020,20200288,2076,46,126,Prionace glauca,Blue Shark,20Hook,792.0,792.0,160.0,1.0
555,2020,20200288,2076,46,304,,Empty Hook,20Hook,792.0,792.0,160.0,106.0
556,2020,20200289,2082,47,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,2.0
557,2020,20200289,2082,47,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,24.0
558,2020,20200289,2082,47,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,1.0
559,2020,20200289,2082,47,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
560,2020,20200289,2082,47,303,,Hook with Skin,20Hook,792.0,792.0,160.0,16.0
561,2020,20200289,2082,47,304,,Empty Hook,20Hook,792.0,792.0,160.0,99.0
562,2020,20200289,2082,47,305,,Hook with Bait,20Hook,792.0,792.0,160.0,12.0
563,2020,20200290,2085,48,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,14.0
564,2020,20200290,2085,48,90,Sebastes babcocki,Redbanded Rockfish,20Hook,800.0,800.0,160.0,4.0
565,2020,20200290,2085,48,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,1.0
566,2020,20200290,2085,48,303,,Hook with Skin,20Hook,800.0,800.0,160.0,38.0
567,2020,20200290,2085,48,304,,Empty Hook,20Hook,800.0,800.0,160.0,74.0
568,2020,20200290,2085,48,305,,Hook with Bait,20Hook,800.0,800.0,160.0,17.0
569,2020,20200291,2081,49,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,28.0
570,2020,20200291,2081,49,57,Sebastes pinniger,Canary Rockfish,20Hook,792.0,792.0,160.0,1.0
571,2020,20200291,2081,49,303,,Hook with Skin,20Hook,792.0,792.0,160.0,11.0
572,2020,20200291,2081,49,304,,Empty Hook,20Hook,792.0,792.0,160.0,94.0
573,2020,20200291,2081,49,305,,Hook with Bait,20Hook,792.0,792.0,160.0,13.0
574,2020,20200292,2080,50,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,13.0
575,2020,20200292,2080,50,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
576,2020,20200292,2080,50,303,,Hook with Skin,20Hook,792.0,792.0,160.0,9.0
577,2020,20200292,2080,50,304,,Empty Hook,20Hook,792.0,792.0,160.0,107.0
578,2020,20200292,2080,50,305,,Hook with Bait,20Hook,792.0,792.0,160.0,5.0
579,2020,20200292,2080,50,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
580,2020,20200293,2066,51,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
581,2020,20200293,2066,51,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,4.0
582,2020,20200293,2066,51,30,Sebastolobus spp,unident. thornyhead (Idiot),20Hook,792.0,792.0,160.0,2.0
583,2020,20200293,2066,51,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
584,2020,20200293,2066,51,303,,Hook with Skin,20Hook,792.0,792.0,160.0,10.0
585,2020,20200293,2066,51,304,,Empty Hook,20Hook,792.0,792.0,160.0,23.0
586,2020,20200293,2066,51,305,,Hook with Bait,20Hook,792.0,792.0,160.0,119.0
587,2020,20200294,2065,52,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,159.0,1.0
588,2020,20200294,2065,52,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,159.0,1.0
589,2020,20200294,2065,52,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,159.0,4.0
590,2020,20200294,2065,52,209,Stylasterias Forreri,Fish-eating Star,20Hook,792.0,792.0,159.0,2.0
591,2020,20200294,2065,52,303,,Hook with Skin,20Hook,792.0,792.0,159.0,45.0
592,2020,20200294,2065,52,304,,Empty Hook,20Hook,792.0,792.0,159.0,56.0
593,2020,20200294,2065,52,305,,Hook with Bait,20Hook,792.0,792.0,159.0,42.0
594,2020,20200294,2065,52,307,,Bent/Broken/Missing,20Hook,792.0,792.0,159.0,2.0
595,2020,20200295,2058,53,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
596,2020,20200295,2058,53,56,Hydrolagus colliei,Spotted Ratfish,20Hook,792.0,792.0,160.0,1.0
597,2020,20200295,2058,53,81,(includes brittle and basketstars),unident. Starfish,20Hook,792.0,792.0,160.0,2.0
598,2020,20200295,2058,53,303,,Hook with Skin,20Hook,792.0,792.0,160.0,18.0
599,2020,20200295,2058,53,304,,Empty Hook,20Hook,792.0,792.0,160.0,90.0
600,2020,20200295,2058,53,305,,Hook with Bait,20Hook,792.0,792.0,160.0,42.0
601,2020,20200296,2264,54,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
602,2020,20200296,2264,54,53,Anarrhichthys ocellatus,Wolf-Eel,20Hook,792.0,792.0,160.0,1.0
603,2020,20200296,2264,54,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,5.0
604,2020,20200296,2264,54,71,Gastropoda,Gastropod,20Hook,792.0,792.0,160.0,1.0
605,2020,20200296,2264,54,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
606,2020,20200296,2264,54,209,Stylasterias Forreri,Fish-eating Star,20Hook,792.0,792.0,160.0,3.0
607,2020,20200296,2264,54,303,,Hook with Skin,20Hook,792.0,792.0,160.0,70.0
608,2020,20200296,2264,54,304,,Empty Hook,20Hook,792.0,792.0,160.0,37.0
609,2020,20200296,2264,54,305,,Hook with Bait,20Hook,792.0,792.0,160.0,41.0
610,2020,20200297,2057,55,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,2.0
611,2020,20200297,2057,55,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,2.0
612,2020,20200297,2057,55,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,4.0
613,2020,20200297,2057,55,93,,Sea Anemone,20Hook,792.0,792.0,160.0,1.0
614,2020,20200297,2057,55,303,,Hook with Skin,20Hook,792.0,792.0,160.0,37.0
615,2020,20200297,2057,55,304,,Empty Hook,20Hook,792.0,792.0,160.0,36.0
616,2020,20200297,2057,55,305,,Hook with Bait,20Hook,792.0,792.0,160.0,74.0
617,2020,20200297,2057,55,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
618,2020,20200298,2266,56,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,3.0
619,2020,20200298,2266,56,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
620,2020,20200298,2266,56,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,3.0
621,2020,20200298,2266,56,303,,Hook with Skin,20Hook,792.0,792.0,160.0,73.0
622,2020,20200298,2266,56,304,,Empty Hook,20Hook,792.0,792.0,160.0,16.0
623,2020,20200298,2266,56,305,,Hook with Bait,20Hook,792.0,792.0,160.0,61.0
624,2020,20200311,2299,57,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
625,2020,20200311,2299,57,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,2.0
626,2020,20200311,2299,57,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,1.0
627,2020,20200311,2299,57,51,,Octopus,20Hook,792.0,792.0,160.0,1.0
628,2020,20200311,2299,57,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,4.0
629,2020,20200311,2299,57,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,3.0
630,2020,20200311,2299,57,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
631,2020,20200311,2299,57,303,,Hook with Skin,20Hook,792.0,792.0,160.0,8.0
632,2020,20200311,2299,57,304,,Empty Hook,20Hook,792.0,792.0,160.0,76.0
633,2020,20200311,2299,57,305,,Hook with Bait,20Hook,792.0,792.0,160.0,44.0
634,2020,20200312,2137,58,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,3.0
635,2020,20200312,2137,58,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
636,2020,20200312,2137,58,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,1.0
637,2020,20200312,2137,58,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,5.0
638,2020,20200312,2137,58,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
639,2020,20200312,2137,58,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,12.0
640,2020,20200312,2137,58,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,8.0
641,2020,20200312,2137,58,303,,Hook with Skin,20Hook,792.0,792.0,160.0,26.0
642,2020,20200312,2137,58,304,,Empty Hook,20Hook,792.0,792.0,160.0,85.0
643,2020,20200312,2137,58,305,,Hook with Bait,20Hook,792.0,792.0,160.0,13.0
644,2020,20200312,2137,58,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
645,2020,20200313,2140,59,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
646,2020,20200313,2140,59,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,4.0
647,2020,20200313,2140,59,303,,Hook with Skin,20Hook,792.0,792.0,160.0,16.0
648,2020,20200313,2140,59,304,,Empty Hook,20Hook,792.0,792.0,160.0,97.0
649,2020,20200313,2140,59,305,,Hook with Bait,20Hook,792.0,792.0,160.0,22.0
650,2020,20200314,2135,60,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
651,2020,20200314,2135,60,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,6.0
652,2020,20200314,2135,60,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,10.0
653,2020,20200314,2135,60,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,11.0
654,2020,20200314,2135,60,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,4.0
655,2020,20200314,2135,60,303,,Hook with Skin,20Hook,792.0,792.0,160.0,16.0
656,2020,20200314,2135,60,304,,Empty Hook,20Hook,792.0,792.0,160.0,103.0
657,2020,20200314,2135,60,305,,Hook with Bait,20Hook,792.0,792.0,160.0,6.0
658,2020,20200315,2136,61,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
659,2020,20200315,2136,61,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,1.0
660,2020,20200315,2136,61,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,25.0
661,2020,20200315,2136,61,129,Galeorhinus zyopterus,Soupfin Shark,20Hook,792.0,792.0,160.0,1.0
662,2020,20200315,2136,61,303,,Hook with Skin,20Hook,792.0,792.0,160.0,5.0
663,2020,20200315,2136,61,304,,Empty Hook,20Hook,792.0,792.0,160.0,89.0
664,2020,20200315,2136,61,305,,Hook with Bait,20Hook,792.0,792.0,160.0,14.0
665,2020,20200316,2292,62,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,16.0
666,2020,20200316,2292,62,71,Gastropoda,Gastropod,20Hook,792.0,792.0,160.0,1.0
667,2020,20200316,2292,62,81,(includes brittle and basketstars),unident. Starfish,20Hook,792.0,792.0,160.0,7.0
668,2020,20200316,2292,62,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,2.0
669,2020,20200316,2292,62,124,Sebastes caurinus,Copper Rockfish,20Hook,792.0,792.0,160.0,1.0
670,2020,20200316,2292,62,129,Galeorhinus zyopterus,Soupfin Shark,20Hook,792.0,792.0,160.0,2.0
671,2020,20200316,2292,62,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
672,2020,20200316,2292,62,303,,Hook with Skin,20Hook,792.0,792.0,160.0,33.0
673,2020,20200316,2292,62,304,,Empty Hook,20Hook,792.0,792.0,160.0,69.0
674,2020,20200316,2292,62,305,,Hook with Bait,20Hook,792.0,792.0,160.0,20.0
675,2020,20200317,2133,63,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,1.0
676,2020,20200317,2133,63,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,6.0
677,2020,20200317,2133,63,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
678,2020,20200317,2133,63,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
679,2020,20200317,2133,63,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
680,2020,20200317,2133,63,209,Stylasterias Forreri,Fish-eating Star,20Hook,792.0,792.0,160.0,1.0
681,2020,20200317,2133,63,303,,Hook with Skin,20Hook,792.0,792.0,160.0,4.0
682,2020,20200317,2133,63,304,,Empty Hook,20Hook,792.0,792.0,160.0,24.0
683,2020,20200317,2133,63,305,,Hook with Bait,20Hook,792.0,792.0,160.0,117.0
684,2020,20200318,2134,64,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
685,2020,20200318,2134,64,81,(includes brittle and basketstars),unident. Starfish,20Hook,792.0,792.0,160.0,1.0
686,2020,20200318,2134,64,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,2.0
687,2020,20200318,2134,64,209,Stylasterias Forreri,Fish-eating Star,20Hook,792.0,792.0,160.0,1.0
688,2020,20200318,2134,64,303,,Hook with Skin,20Hook,792.0,792.0,160.0,70.0
689,2020,20200318,2134,64,304,,Empty Hook,20Hook,792.0,792.0,160.0,57.0
690,2020,20200318,2134,64,305,,Hook with Bait,20Hook,792.0,792.0,160.0,16.0
691,2020,20200318,2134,64,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
692,2020,20200319,2131,65,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
693,2020,20200319,2131,65,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
694,2020,20200319,2131,65,93,,Sea Anemone,20Hook,792.0,792.0,160.0,2.0
695,2020,20200319,2131,65,126,Prionace glauca,Blue Shark,20Hook,792.0,792.0,160.0,1.0
696,2020,20200319,2131,65,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
697,2020,20200319,2131,65,303,,Hook with Skin,20Hook,792.0,792.0,160.0,9.0
698,2020,20200319,2131,65,304,,Empty Hook,20Hook,792.0,792.0,160.0,65.0
699,2020,20200319,2131,65,305,,Hook with Bait,20Hook,792.0,792.0,160.0,65.0
700,2020,20200320,2130,66,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
701,2020,20200320,2130,66,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
702,2020,20200320,2130,66,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,25.0
703,2020,20200320,2130,66,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,3.0
704,2020,20200320,2130,66,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
705,2020,20200320,2130,66,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
706,2020,20200320,2130,66,209,Stylasterias Forreri,Fish-eating Star,20Hook,792.0,792.0,160.0,1.0
707,2020,20200320,2130,66,303,,Hook with Skin,20Hook,792.0,792.0,160.0,27.0
708,2020,20200320,2130,66,304,,Empty Hook,20Hook,792.0,792.0,160.0,84.0
709,2020,20200320,2130,66,305,,Hook with Bait,20Hook,792.0,792.0,160.0,14.0
710,2020,20200321,2129,67,14,Eopsetta jordani,Petrale Sole,20Hook,792.0,792.0,160.0,1.0
711,2020,20200321,2129,67,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,3.0
712,2020,20200321,2129,67,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,5.0
713,2020,20200321,2129,67,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,2.0
714,2020,20200321,2129,67,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
715,2020,20200321,2129,67,209,Stylasterias Forreri,Fish-eating Star,20Hook,792.0,792.0,160.0,1.0
716,2020,20200321,2129,67,303,,Hook with Skin,20Hook,792.0,792.0,160.0,13.0
717,2020,20200321,2129,67,304,,Empty Hook,20Hook,792.0,792.0,160.0,77.0
718,2020,20200321,2129,67,305,,Hook with Bait,20Hook,792.0,792.0,160.0,35.0
719,2020,20200321,2129,67,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
720,2020,20200322,2132,68,82,Echinozoa,Sea Urchin,20Hook,792.0,792.0,160.0,2.0
721,2020,20200322,2132,68,303,,Hook with Skin,20Hook,792.0,792.0,160.0,47.0
722,2020,20200322,2132,68,304,,Empty Hook,20Hook,792.0,792.0,160.0,23.0
723,2020,20200322,2132,68,305,,Hook with Bait,20Hook,792.0,792.0,160.0,80.0
724,2020,20200323,2285,69,21,Ophiodon elongatus,Lingcod,20Hook,800.0,800.0,160.0,5.0
725,2020,20200323,2285,69,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,23.0
726,2020,20200323,2285,69,56,Hydrolagus colliei,Spotted Ratfish,20Hook,800.0,800.0,160.0,1.0
727,2020,20200323,2285,69,87,Sebastes maliger,Quillback Rockfish,20Hook,800.0,800.0,160.0,5.0
728,2020,20200323,2285,69,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,800.0,800.0,160.0,9.0
729,2020,20200323,2285,69,123,Sebastes nigrocinctus,Tiger Rockfish,20Hook,800.0,800.0,160.0,1.0
730,2020,20200323,2285,69,303,,Hook with Skin,20Hook,800.0,800.0,160.0,18.0
731,2020,20200323,2285,69,304,,Empty Hook,20Hook,800.0,800.0,160.0,43.0
732,2020,20200323,2285,69,305,,Hook with Bait,20Hook,800.0,800.0,160.0,46.0
733,2020,20200323,2285,69,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,1.0
734,2020,20200324,2287,70,29,Cottidae,unident. Sculpin,20Hook,792.0,792.0,160.0,1.0
735,2020,20200324,2287,70,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,70.0
736,2020,20200324,2287,70,124,Sebastes caurinus,Copper Rockfish,20Hook,792.0,792.0,160.0,1.0
737,2020,20200324,2287,70,303,,Hook with Skin,20Hook,792.0,792.0,160.0,6.0
738,2020,20200324,2287,70,304,,Empty Hook,20Hook,792.0,792.0,160.0,74.0
739,2020,20200324,2287,70,305,,Hook with Bait,20Hook,792.0,792.0,160.0,7.0
740,2020,20200325,2288,71,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,15.0
741,2020,20200325,2288,71,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
742,2020,20200325,2288,71,303,,Hook with Skin,20Hook,792.0,792.0,160.0,25.0
743,2020,20200325,2288,71,304,,Empty Hook,20Hook,792.0,792.0,160.0,105.0
744,2020,20200325,2288,71,305,,Hook with Bait,20Hook,792.0,792.0,160.0,11.0
745,2020,20200326,2296,72,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,30.0
746,2020,20200326,2296,72,129,Galeorhinus zyopterus,Soupfin Shark,20Hook,792.0,792.0,160.0,2.0
747,2020,20200326,2296,72,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
748,2020,20200326,2296,72,304,,Empty Hook,20Hook,792.0,792.0,160.0,104.0
749,2020,20200326,2296,72,305,,Hook with Bait,20Hook,792.0,792.0,160.0,6.0
750,2020,20200326,2296,72,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
751,2020,20200327,2297,73,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,24.0
752,2020,20200327,2297,73,81,(includes brittle and basketstars),unident. Starfish,20Hook,792.0,792.0,160.0,2.0
753,2020,20200327,2297,73,124,Sebastes caurinus,Copper Rockfish,20Hook,792.0,792.0,160.0,2.0
754,2020,20200327,2297,73,129,Galeorhinus zyopterus,Soupfin Shark,20Hook,792.0,792.0,160.0,1.0
755,2020,20200327,2297,73,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,3.0
756,2020,20200327,2297,73,303,,Hook with Skin,20Hook,792.0,792.0,160.0,17.0
757,2020,20200327,2297,73,304,,Empty Hook,20Hook,792.0,792.0,160.0,54.0
758,2020,20200327,2297,73,305,,Hook with Bait,20Hook,792.0,792.0,160.0,48.0
759,2020,20200328,2289,74,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,30.0
760,2020,20200328,2289,74,93,,Sea Anemone,20Hook,792.0,792.0,160.0,2.0
761,2020,20200328,2289,74,303,,Hook with Skin,20Hook,792.0,792.0,160.0,26.0
762,2020,20200328,2289,74,304,,Empty Hook,20Hook,792.0,792.0,160.0,94.0
763,2020,20200328,2289,74,305,,Hook with Bait,20Hook,792.0,792.0,160.0,8.0
764,2020,20200329,2139,75,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,14.0
765,2020,20200329,2139,75,81,(includes brittle and basketstars),unident. Starfish,20Hook,800.0,800.0,160.0,1.0
766,2020,20200329,2139,75,87,Sebastes maliger,Quillback Rockfish,20Hook,800.0,800.0,160.0,1.0
767,2020,20200329,2139,75,129,Galeorhinus zyopterus,Soupfin Shark,20Hook,800.0,800.0,160.0,3.0
768,2020,20200329,2139,75,141,Raja binoculata,Big Skate,20Hook,800.0,800.0,160.0,1.0
769,2020,20200329,2139,75,211,Gorgonocephalus eucnemis,Basketstar,20Hook,800.0,800.0,160.0,1.0
770,2020,20200329,2139,75,303,,Hook with Skin,20Hook,800.0,800.0,160.0,9.0
771,2020,20200329,2139,75,304,,Empty Hook,20Hook,800.0,800.0,160.0,62.0
772,2020,20200329,2139,75,305,,Hook with Bait,20Hook,800.0,800.0,160.0,50.0
773,2020,20200330,2142,76,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,6.0
774,2020,20200330,2142,76,303,,Hook with Skin,20Hook,792.0,792.0,160.0,3.0
775,2020,20200330,2142,76,304,,Empty Hook,20Hook,792.0,792.0,160.0,146.0
776,2020,20200330,2142,76,305,,Hook with Bait,20Hook,792.0,792.0,160.0,3.0
777,2020,20200331,2141,77,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
778,2020,20200331,2141,77,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,2.0
779,2020,20200331,2141,77,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,5.0
780,2020,20200331,2141,77,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
781,2020,20200331,2141,77,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
782,2020,20200331,2141,77,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
783,2020,20200331,2141,77,303,,Hook with Skin,20Hook,792.0,792.0,160.0,16.0
784,2020,20200331,2141,77,304,,Empty Hook,20Hook,792.0,792.0,160.0,85.0
785,2020,20200331,2141,77,305,,Hook with Bait,20Hook,792.0,792.0,160.0,34.0
786,2020,20200335,2104,4,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,1.0
787,2020,20200335,2104,4,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,17.0
788,2020,20200335,2104,4,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,784.0,784.0,160.0,1.0
789,2020,20200335,2104,4,126,Prionace glauca,Blue Shark,20Hook,784.0,784.0,160.0,1.0
790,2020,20200335,2104,4,303,,Hook with Skin,20Hook,784.0,784.0,160.0,4.0
791,2020,20200335,2104,4,304,,Empty Hook,20Hook,784.0,784.0,160.0,73.0
792,2020,20200335,2104,4,305,,Hook with Bait,20Hook,784.0,784.0,160.0,43.0
793,2020,20200587,2334,78,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,10.0
794,2020,20200587,2334,78,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,13.0
795,2020,20200587,2334,78,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
796,2020,20200587,2334,78,303,,Hook with Skin,20Hook,792.0,792.0,160.0,4.0
797,2020,20200587,2334,78,304,,Empty Hook,20Hook,792.0,792.0,160.0,117.0
798,2020,20200587,2334,78,305,,Hook with Bait,20Hook,792.0,792.0,160.0,3.0
799,2020,20200588,2335,79,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,2.0
800,2020,20200588,2335,79,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
